"Id","Name","Type","Region","ResourceGroup","Status"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Network/virtualNetworks/vnet-stamps-wus3-tst","vnet-stamps-wus3-tst","Microsoft.Network/virtualNetworks","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.OperationalInsights/workspaces/law-stamps-wus2-tst-4igxbuwbfe326","law-stamps-wus2-tst-4igxbuwbfe326","Microsoft.OperationalInsights/workspaces","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Network/publicIPAddresses/pip-agw-wus2-tst","pip-agw-wus2-tst","Microsoft.Network/publicIPAddresses","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Network/virtualNetworks/vnet-stamps-wus2-tst","vnet-stamps-wus2-tst","Microsoft.Network/virtualNetworks","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.OperationalInsights/workspaces/law-stamps-wus3-tst-4igxbuwbfe326","law-stamps-wus3-tst-4igxbuwbfe326","Microsoft.OperationalInsights/workspaces","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Network/applicationGateways/agw-us-wus3-tst","agw-us-wus3-tst","Microsoft.Network/applicationGateways","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Network/applicationGateways/agw-us-wus2-tst","agw-us-wus2-tst","Microsoft.Network/applicationGateways","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-us-wus2-cell3-tst-ok","kv-us-wus2-cell3-tst-ok","Microsoft.KeyVault/vaults","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-us-wus2-cell1-tst-jk","kv-us-wus2-cell1-tst-jk","Microsoft.KeyVault/vaults","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-us-wus3-cell1-tst-qj","kv-us-wus3-cell1-tst-qj","Microsoft.KeyVault/vaults","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-us-wus2-cell2-tst-t5","kv-us-wus2-cell2-tst-t5","Microsoft.KeyVault/vaults","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-us-wus3-cell2-tst-ez","kv-us-wus3-cell2-tst-ez","Microsoft.KeyVault/vaults","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-us-wus3-cell3-tst-zi","kv-us-wus3-cell3-tst-zi","Microsoft.KeyVault/vaults","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus3-cell2-tst/databases/sqldb-cell2-z2-wus3-tst","sql-us-wus3-cell2-tst/sqldb-cell2-z2-wus3-tst","Microsoft.Sql/servers/databases","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus2-cell3-tst/databases/sqldb-cell3-z3-wus2-tst","sql-us-wus2-cell3-tst/sqldb-cell3-z3-wus2-tst","Microsoft.Sql/servers/databases","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus3-cell3-tst/databases/sqldb-cell3-z3-wus3-tst","sql-us-wus3-cell3-tst/sqldb-cell3-z3-wus3-tst","Microsoft.Sql/servers/databases","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus2-cell1-tst/databases/sqldb-cell1-z0-wus2-tst","sql-us-wus2-cell1-tst/sqldb-cell1-z0-wus2-tst","Microsoft.Sql/servers/databases","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus2-cell2-tst/databases/sqldb-cell2-z2-wus2-tst","sql-us-wus2-cell2-tst/sqldb-cell2-z2-wus2-tst","Microsoft.Sql/servers/databases","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus3-cell1-tst/databases/sqldb-cell1-z0-wus3-tst","sql-us-wus3-cell1-tst/sqldb-cell1-z0-wus3-tst","Microsoft.Sql/servers/databases","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus3-cell2-tst/databases/master","sql-us-wus3-cell2-tst/master","Microsoft.Sql/servers/databases","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus3-cell3-tst/databases/master","sql-us-wus3-cell3-tst/master","Microsoft.Sql/servers/databases","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus2-cell2-tst/databases/master","sql-us-wus2-cell2-tst/master","Microsoft.Sql/servers/databases","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus3-cell1-tst/databases/master","sql-us-wus3-cell1-tst/master","Microsoft.Sql/servers/databases","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus2-cell3-tst/databases/master","sql-us-wus2-cell3-tst/master","Microsoft.Sql/servers/databases","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Sql/servers/sql-us-wus2-cell1-tst/databases/master","sql-us-wus2-cell1-tst/master","Microsoft.Sql/servers/databases","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.ManagedIdentity/userAssignedIdentities/uami-agw-wus3-tst","uami-agw-wus3-tst","Microsoft.ManagedIdentity/userAssignedIdentities","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.ManagedIdentity/userAssignedIdentities/uami-agw-wus2-tst","uami-agw-wus2-tst","Microsoft.ManagedIdentity/userAssignedIdentities","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-stamps-na-wus3","kv-stamps-na-wus3","Microsoft.KeyVault/vaults","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-us-wus2-tst-2wej","kv-us-wus2-tst-2wej","Microsoft.KeyVault/vaults","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.KeyVault/vaults/kv-us-wus3-tst-r3fu","kv-us-wus3-tst-r3fu","Microsoft.KeyVault/vaults","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Network/networkSecurityGroups/vnet-stamps-wus3-tst-snet-agw-wus3-tst-nsg-westus3","vnet-stamps-wus3-tst-snet-agw-wus3-tst-nsg-westus3","Microsoft.Network/networkSecurityGroups","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.Network/networkSecurityGroups/vnet-stamps-wus2-tst-snet-agw-wus2-tst-nsg-westus2","vnet-stamps-wus2-tst-snet-agw-wus2-tst-nsg-westus2","Microsoft.Network/networkSecurityGroups","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell3z3tst6d-60290295-5472-4573-86c3-13e22e2d2abf","stuswus2cell3z3tst6d-60290295-5472-4573-86c3-13e22e2d2abf","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell2z2tstg2-7cac60c0-7fa4-4453-9ea0-df4ed0ca27a5","stuswus2cell2z2tstg2-7cac60c0-7fa4-4453-9ea0-df4ed0ca27a5","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell2z2tstls-0d507396-4362-496d-b3fb-7cc91b79445b","stuswus2cell2z2tstls-0d507396-4362-496d-b3fb-7cc91b79445b","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell3z3tstbq-15e8a534-120a-463a-a372-c672d7fa811a","stuswus2cell3z3tstbq-15e8a534-120a-463a-a372-c672d7fa811a","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell1z0tstnh-e7a87607-9398-4ac7-a9ee-bc05c7488209","stuswus2cell1z0tstnh-e7a87607-9398-4ac7-a9ee-bc05c7488209","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell1z0tstsa-37df69da-5bea-450c-a224-a96fff12d2ef","stuswus2cell1z0tstsa-37df69da-5bea-450c-a224-a96fff12d2ef","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell1z0tstze-f2691024-f066-4a75-a3ae-85910bfe3d47","stuswus2cell1z0tstze-f2691024-f066-4a75-a3ae-85910bfe3d47","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell2z2tstab-ef44f026-5c3e-4a18-89ba-50c869238da5","stuswus2cell2z2tstab-ef44f026-5c3e-4a18-89ba-50c869238da5","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell1z0tsti2-d4db42d8-fdca-446f-9b2e-21afcffa8357","stuswus2cell1z0tsti2-d4db42d8-fdca-446f-9b2e-21afcffa8357","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell3z3tst2g-097c7791-d187-42c7-85fc-c13be1d44722","stuswus2cell3z3tst2g-097c7791-d187-42c7-85fc-c13be1d44722","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell2z2tsthi-a977ec1d-57d8-4fca-9775-45ecbccd11dc","stuswus2cell2z2tsthi-a977ec1d-57d8-4fca-9775-45ecbccd11dc","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell1z0tstl4-777f864e-8c21-40e4-8306-c4ee144fb803","stuswus2cell1z0tstl4-777f864e-8c21-40e4-8306-c4ee144fb803","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell2z2tstlm-b569b03a-cc14-4834-b472-fd3b9b6014a4","stuswus2cell2z2tstlm-b569b03a-cc14-4834-b472-fd3b9b6014a4","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell3z3tstto-f59b1ea4-6900-4beb-a2fb-ddf0f964b093","stuswus2cell3z3tstto-f59b1ea4-6900-4beb-a2fb-ddf0f964b093","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell3z3tstvy-665873b5-5b31-45b3-87fa-10af68c22509","stuswus2cell3z3tstvy-665873b5-5b31-45b3-87fa-10af68c22509","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell1z0tstky-28ff9769-88b2-46ac-bbf0-ee3a0686c8ec","stuswus3cell1z0tstky-28ff9769-88b2-46ac-bbf0-ee3a0686c8ec","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell3z3tst6n-5c34b9d3-feef-43b8-a523-1f2dc4fcfc6c","stuswus3cell3z3tst6n-5c34b9d3-feef-43b8-a523-1f2dc4fcfc6c","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell1z0tst6v-ccd7e8df-a58e-43ae-87c3-86cb33ddc7c6","stuswus3cell1z0tst6v-ccd7e8df-a58e-43ae-87c3-86cb33ddc7c6","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell2z2tsto5-d8a20317-e88c-4d29-a4e1-53ed7429163f","stuswus3cell2z2tsto5-d8a20317-e88c-4d29-a4e1-53ed7429163f","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell2z2tst2c-0800078b-1a91-4139-83d0-79df255affdc","stuswus3cell2z2tst2c-0800078b-1a91-4139-83d0-79df255affdc","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell2z2tstqw-361e02e7-3741-43da-bcad-b31b1ce62337","stuswus3cell2z2tstqw-361e02e7-3741-43da-bcad-b31b1ce62337","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell1z0tstc2-43d728a2-8c85-4274-8568-e91880adf06f","stuswus3cell1z0tstc2-43d728a2-8c85-4274-8568-e91880adf06f","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell2z2tstzf-37328132-5f1a-4cae-8f0c-9ad5ae8b3ac9","stuswus3cell2z2tstzf-37328132-5f1a-4cae-8f0c-9ad5ae8b3ac9","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell1z0tstli-fc536de6-130d-4531-8bf6-87b0eaf50b34","stuswus3cell1z0tstli-fc536de6-130d-4531-8bf6-87b0eaf50b34","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell3z3tst5i-710c4195-b030-4539-a73f-c972f72b1090","stuswus3cell3z3tst5i-710c4195-b030-4539-a73f-c972f72b1090","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell1z0tstf2-897b752a-afaa-4546-a9f4-eda05aef7582","stuswus3cell1z0tstf2-897b752a-afaa-4546-a9f4-eda05aef7582","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell2z2tstvu-be362878-c0b4-4660-b7e2-d16ab824701b","stuswus3cell2z2tstvu-be362878-c0b4-4660-b7e2-d16ab824701b","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell3z3tstyg-396cba63-8a7c-460d-a5c0-0b2f17c84a9d","stuswus3cell3z3tstyg-396cba63-8a7c-460d-a5c0-0b2f17c84a9d","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell3z3tstwt-82582808-02d6-43bb-92c8-340e6fb80ea4","stuswus3cell3z3tstwt-82582808-02d6-43bb-92c8-340e6fb80ea4","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell3z3tsthx-c41e4b44-feb2-4157-a621-15acba561e6f","stuswus3cell3z3tsthx-c41e4b44-feb2-4157-a621-15acba561e6f","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell1z0tst6v-dda4c89e-39c8-4430-94fd-ab47120296a6","stuswus2cell1z0tst6v-dda4c89e-39c8-4430-94fd-ab47120296a6","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell2z2tstpi-c8401bec-210e-4c0c-bf25-438bc63de9fa","stuswus2cell2z2tstpi-c8401bec-210e-4c0c-bf25-438bc63de9fa","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus2cell3z3tstvx-6959c44e-ad29-4f91-b107-45ebf1d83a79","stuswus2cell3z3tstvx-6959c44e-ad29-4f91-b107-45ebf1d83a79","Microsoft.EventGrid/systemTopics","westus2","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell2z2tst6x-9d912584-6afe-4db9-92b8-7205d1959799","stuswus3cell2z2tst6x-9d912584-6afe-4db9-92b8-7205d1959799","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell1z0tstz7-181ed036-94fa-44dd-ad2d-251c19b24a2c","stuswus3cell1z0tstz7-181ed036-94fa-44dd-ad2d-251c19b24a2c","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/rg-stamps-host/providers/Microsoft.EventGrid/systemTopics/stuswus3cell3z3tstnc-cd95ccff-a9a1-4984-ae70-c5a3dde47ad4","stuswus3cell3z3tstnc-cd95ccff-a9a1-4984-ae70-c5a3dde47ad4","Microsoft.EventGrid/systemTopics","westus3","rg-stamps-host","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/c-squaredmarketing-rg/providers/Microsoft.Storage/storageAccounts/azsa5w7xfcewadhnq","azsa5w7xfcewadhnq","Microsoft.Storage/storageAccounts","westus2","c-squaredmarketing-rg","Available"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/c-squaredmarketing-rg/providers/Microsoft.ManagedIdentity/userAssignedIdentities/az-uami-5w7xfcewadhnq","az-uami-5w7xfcewadhnq","Microsoft.ManagedIdentity/userAssignedIdentities","westus2","c-squaredmarketing-rg","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/c-squaredmarketing-rg/providers/Microsoft.Web/staticSites/c-squaredmarketing-swa","c-squaredmarketing-swa","Microsoft.Web/staticSites","westus2","c-squaredmarketing-rg","Unknown"
"/subscriptions/2fb123ca-e419-4838-9b44-c2eb71a21769/resourceGroups/c-squaredmarketing-rg/providers/Microsoft.EventGrid/systemTopics/azsa5w7xfcewadhnq-84a520a5-eca6-4bab-8381-13a56ca8f818","azsa5w7xfcewadhnq-84a520a5-eca6-4bab-8381-13a56ca8f818","Microsoft.EventGrid/systemTopics","westus2","c-squaredmarketing-rg","Unknown"
